DATE,DEPTH,PO4
2015-06-04,2500,0.76
2015-06-21,100,0.03
2015-06-21,500,0.01
2015-06-21,1000,0.02
2015-06-21,1500,0.04
2015-06-21,2000,0.36
2015-06-21,2500,0.41
2015-07-14,100,0.01
2015-07-14,500,0.01
2015-07-14,1000,0.04
2015-07-14,1500,0.06
2015-07-14,2000,0.11
2015-07-14,2500,0.4
2015-08-04,100,0.03
2015-08-04,500,0.0
2015-08-04,1000,0.08
2015-08-04,1500,0.27
2015-08-04,2000,0.55
2015-08-04,2500,0.79
2015-09-10,100,0.17
2015-09-10,500,0.09
2015-09-10,1000,0.12
2015-09-10,1500,0.19
2015-09-10,2000,1.4
2015-09-10,2500,1.95
2015-10-15,0,
2015-11-05,100,0.53
2015-11-05,500,0.43
2015-11-05,1000,0.55
2015-11-05,1500,0.99
2015-11-05,2000,3.53
2015-11-05,2500,7.27
2015-12-08,100,0.92
2015-12-08,500,0.95
2015-12-08,1000,0.96
2015-12-08,1500,1.0
2015-12-08,2000,1.15
2015-12-08,2500,0.89
2016-01-05,0,
2016-02-09,0,
2016-03-08,100,
2016-03-08,2640,
2016-03-08,500,0.02
2016-03-08,1000,0.27
2016-03-08,1500,0.67
2016-03-08,2000,0.74
2016-03-08,2500,0.77
2016-04-12,100,0.01
2016-04-12,500,0.01
2016-04-12,1000,0.02
2016-04-12,1500,0.06
2016-04-12,2000,0.29
2016-04-12,2500,0.62
2016-05-03,100,0.3
2016-05-03,500,0.37
2016-05-03,1000,2.03
2016-05-03,1500,0.57
2016-05-03,2000,0.58
2016-05-03,2500,0.7
2016-06-01,100,0.14
2016-06-01,500,0.14
2016-06-01,1000,0.15
2016-06-01,1500,0.15
2016-06-01,2000,0.39
2016-06-01,2500,1.02
2016-06-21,0,
2016-07-05,100,0.15
2016-07-05,500,0.22
2016-07-05,1000,0.3
2016-07-05,1500,0.52
2016-07-05,2000,0.91
2016-07-05,2500,1.0
2016-08-03,100,0.15
2016-08-03,500,0.16
2016-08-03,1000,0.2
2016-08-03,1500,0.35
2016-08-03,2000,0.82
2016-08-03,2500,1.34
2016-09-21,100,0.19
2016-09-21,500,0.17
2016-09-21,1000,0.16
2016-09-21,1500,0.17
2016-09-21,2000,0.33
2016-09-21,2500,4.78
2016-10-19,100,0.28
2016-10-19,500,0.24
2016-10-19,1000,0.27
2016-10-19,1500,0.48
2016-10-19,2000,1.45
2016-10-19,2500,6.55
2016-11-08,100,0.25
2016-11-08,500,0.28
2016-11-08,1000,0.29
2016-11-08,1500,0.21
2016-11-08,2000,0.31
2016-11-08,2500,11.27
2016-12-06,100,0.24
2016-12-06,500,0.31
2016-12-06,1000,0.38
2016-12-06,1500,0.72
2016-12-06,2000,3.53
2016-12-06,2500,4.53
2017-01-10,100,0.18
2017-01-10,500,0.14
2017-01-10,1000,0.12
2017-01-10,1500,0.34
2017-01-10,2000,1.36
2017-01-10,2500,6.97
2017-02-21,0,
2017-03-13,100,0.11
2017-03-13,500,0.11
2017-03-13,1000,0.59
2017-03-13,1500,0.66
2017-03-13,2000,0.68
2017-03-13,2500,0.77
2017-04-10,100,0.13
2017-04-10,500,0.13
2017-04-10,1000,0.13
2017-04-10,1500,0.15
2017-04-10,2000,0.66
2017-04-10,2500,0.77
2017-05-03,0,
2017-06-21,100,2.01
2017-06-21,500,0.02
2017-06-21,1000,0.7
2017-06-21,1500,0.69
2017-06-21,2000,0.97
2017-06-21,2500,1.07
2017-07-17,100,0.4
2017-07-17,500,0.24
2017-07-17,1000,0.31
2017-07-17,1500,0.58
2017-07-17,2000,0.8
2017-07-17,2500,0.91
2017-08-01,100,0.09
2017-08-01,500,0.0
2017-08-01,1000,0.04
2017-08-01,1500,0.17
2017-08-01,2000,0.33
2017-08-01,2500,0.88
2017-09-12,100,0.86
2017-09-12,500,1.04
2017-09-12,1000,1.44
2017-09-12,1500,1.77
2017-09-12,2000,1.82
2017-09-12,2500,2.34
2017-10-24,100,
2017-10-24,2500,
2017-10-24,500,0.87
2017-10-24,1000,1.03
2017-10-24,1500,1.42
2017-10-24,2000,1.73
2017-11-09,100,
2017-11-09,2500,
2017-11-09,500,0.63
2017-11-09,1000,0.57
2017-11-09,1500,0.72
2017-11-09,2000,0.95
2017-12-19,100,0.77
2017-12-19,500,0.84
2017-12-19,1000,0.6
2017-12-19,1500,0.56
2017-12-19,2000,0.87
2017-12-19,2500,0.99
2018-01-10,100,0.7
2018-01-10,500,0.65
2018-01-10,1000,0.64
2018-01-10,1500,0.64
2018-01-10,2000,0.71
2018-01-10,2500,0.62
2018-02-20,100,0.66
2018-02-20,500,0.55
2018-02-20,1000,0.69
2018-02-20,1500,0.8
2018-02-20,2000,0.8
2018-02-20,2500,0.97
2018-03-26,100,0.1
2018-03-26,500,0.07
2018-03-26,1000,0.08
2018-03-26,1500,0.12
2018-03-26,2000,0.24
2018-03-26,2500,0.3
2018-04-18,100,0.02
2018-04-18,500,0.01
2018-04-18,1000,0.03
2018-04-18,1500,0.04
2018-04-18,2000,0.09
2018-04-18,2500,0.09
2018-05-08,100,0.02
2018-05-08,500,0.01
2018-05-08,1000,0.0
2018-05-08,1500,0.06
2018-05-08,2000,0.17
2018-05-08,2500,0.25
2018-06-21,100,0.08
2018-06-21,500,0.06
2018-06-21,1000,0.24
2018-06-21,1500,0.41
2018-06-21,2000,0.56
2018-06-21,2500,1.47
2018-07-12,0,
2018-08-01,100,0.01
2018-08-01,2500,1.59
2018-08-01,500,0.01
2018-08-01,1000,0.08
2018-08-01,1500,0.08
2018-08-01,2000,0.3
2018-09-20,100,0.48
2018-09-20,500,0.49
2018-09-20,1000,1.27
2018-09-20,1500,1.26
2018-09-20,2000,2.99
2018-09-20,2500,6.7
2018-09-20,1450,
2018-10-18,100,0.49
2018-10-18,500,0.62
2018-10-18,1000,0.65
2018-10-18,1500,1.0
2018-10-18,2000,1.07
2018-10-18,2500,1.28
2018-11-13,100,0.72
2018-11-13,500,0.82
2018-11-13,1000,0.87
2018-11-13,1500,1.1
2018-11-13,2000,1.32
2018-11-13,2500,1.66
2018-12-12,100,0.57
2018-12-12,500,0.58
2018-12-12,1000,0.59
2018-12-12,1500,0.61
2018-12-12,2000,0.73
2018-12-12,2500,0.82
2019-01-08,0,
2019-02-26,100,0.06
2019-02-26,500,0.34
2019-02-26,1000,0.4
2019-02-26,1500,0.79
2019-02-26,2000,0.79
2019-02-26,2500,0.76
2019-03-20,100,0.02
2019-03-20,500,0.02
2019-03-20,1000,0.04
2019-03-20,1500,0.16
2019-03-20,2000,0.38
2019-03-20,2500,0.66
2019-04-24,100,0.01
2019-04-24,500,0.01
2019-04-24,1000,0.02
2019-04-24,1500,0.01
2019-04-24,2000,0.05
2019-04-24,2500,1.07
2019-05-28,100,0.02
2019-05-28,500,0.01
2019-05-28,1000,0.07
2019-05-28,1500,0.3
2019-05-28,2000,0.74
2019-05-28,2500,1.18
2019-06-26,100,0.04
2019-06-26,500,0.05
2019-06-26,1000,0.1
2019-06-26,1500,0.15
2019-06-26,2000,0.73
2019-06-26,2500,1.17
2019-07-31,100,
2019-07-31,500,
2019-07-31,1000,
2019-07-31,1500,
2019-07-31,2000,
2019-07-31,2500,
2019-08-27,100,
2019-08-27,500,
2019-08-27,1000,
2019-08-27,1500,
2019-08-27,2000,
2019-08-27,2500,
1999-01-26,100,0.66
1999-01-26,500,0.61
1999-01-26,1000,0.65
1999-01-26,1500,0.66
1999-01-26,2000,0.71
1999-01-26,2500,0.78
1999-02-12,100,0.5
1999-02-12,500,0.45
1999-02-12,1000,0.44
1999-02-12,1500,0.46
1999-02-12,2000,0.57
1999-02-12,2500,0.63
1999-03-25,100,0.05
1999-03-25,500,0.02
1999-03-25,1000,0.03
1999-03-25,1500,0.03
1999-03-25,2000,0.03
1999-03-25,2500,0.57
1999-04-27,100,0.03
1999-04-27,500,0.05
1999-04-27,1000,0.03
1999-04-27,1500,0.09
1999-04-27,2000,0.34
1999-04-27,2500,0.58
1999-05-25,100,0.07
1999-05-25,500,0.03
1999-05-25,1000,0.02
1999-05-25,1500,0.04
1999-05-25,2000,0.07
1999-05-25,2500,1.61
1999-06-17,100,0.08
1999-06-17,500,0.07
1999-06-17,1000,0.07
1999-06-17,1500,0.08
1999-06-17,2000,0.16
1999-06-17,2500,0.5
1999-07-15,100,0.1
1999-07-15,500,0.11
1999-07-15,1000,0.11
1999-07-15,1500,0.12
1999-07-15,2000,0.15
1999-07-15,2500,0.6
1999-08-17,100,0.11
1999-08-17,500,0.09
1999-08-17,1000,0.07
1999-08-17,1500,0.06
1999-08-17,2000,0.36
1999-08-17,2500,1.62
1999-09-17,100,0.05
1999-09-17,500,0.04
1999-09-17,1000,0.04
1999-09-17,1500,0.13
1999-09-17,2000,0.2
1999-09-17,2500,4.19
1999-10-18,100,0.18
1999-10-18,500,0.19
1999-10-18,1000,0.34
1999-10-18,1500,1.34
1999-10-18,2000,1.23
1999-10-18,2500,1.55
1999-11-16,100,0.21
1999-11-16,500,0.17
1999-11-16,1000,0.18
1999-11-16,1500,0.17
1999-11-16,2000,0.37
1999-11-16,2500,1.26
1999-12-15,100,0.75
1999-12-15,500,0.73
1999-12-15,1000,0.74
1999-12-15,1500,0.79
1999-12-15,2000,0.83
1999-12-15,2500,0.75
2000-01-18,100,0.83
2000-01-18,500,0.85
2000-01-18,1000,0.83
2000-01-18,1500,0.84
2000-01-18,2000,0.84
2000-01-18,2500,0.83
2000-02-08,100,0.82
2000-02-08,500,0.84
2000-02-08,1000,0.83
2000-02-08,1500,0.83
2000-02-08,2000,0.84
2000-02-08,2500,0.85
2000-03-15,100,0.68
2000-03-15,500,0.61
2000-03-15,1000,0.59
2000-03-15,1500,0.72
2000-03-15,2000,0.65
2000-03-15,2500,0.6
2000-04-17,100,0.06
2000-04-17,500,0.04
2000-04-17,1000,0.04
2000-04-17,1500,0.12
2000-04-17,2000,0.18
2000-04-17,2500,0.2
2000-05-17,100,0.04
2000-05-17,500,0.02
2000-05-17,1000,0.04
2000-05-17,1500,0.05
2000-05-17,2000,0.08
2000-05-17,2500,0.2
2000-06-28,100,0.15
2000-06-28,500,0.15
2000-06-28,1000,0.17
2000-06-28,1500,0.13
2000-06-28,2000,0.28
2000-06-28,2500,0.64
2000-07-12,100,0.25
2000-07-12,500,0.13
2000-07-12,1000,0.3
2000-07-12,1500,0.47
2000-07-12,2000,0.68
2000-07-12,2500,0.87
2000-08-08,100,0.13
2000-08-08,500,0.15
2000-08-08,1000,0.13
2000-08-08,1500,0.21
2000-08-08,2000,0.37
2000-08-08,2500,1.22
2000-09-27,100,0.15
2000-09-27,500,0.5
2000-09-27,1000,0.47
2000-09-27,1500,0.5
2000-09-27,2000,0.64
2000-09-27,2500,4.08
2000-10-24,100,0.62
2000-10-24,500,0.61
2000-10-24,1000,0.61
2000-10-24,1500,0.75
2000-10-24,2000,1.99
2000-10-24,2500,4.09
2000-11-28,100,0.89
2000-11-28,500,0.96
2000-11-28,1000,1.01
2000-11-28,1500,0.97
2000-11-28,2000,1.03
2000-11-28,2500,1.74
2000-12-18,100,1.07
2000-12-18,500,0.96
2000-12-18,1000,1.06
2000-12-18,1500,1.07
2000-12-18,2000,1.08
2000-12-18,2500,1.12
2001-01-16,100,0.98
2001-01-16,500,0.98
2001-01-16,1000,0.89
2001-01-16,1500,0.92
2001-01-16,2000,1.15
2001-01-16,2500,1.34
2001-02-15,100,0.69
2001-02-15,500,0.72
2001-02-15,1000,0.73
2001-02-15,1500,0.84
2001-02-15,2000,0.9
2001-02-15,2500,1.02
2001-03-13,100,0.23
2001-03-13,500,0.29
2001-03-13,1000,0.28
2001-03-13,1500,0.66
2001-03-13,2000,0.86
2001-03-13,2500,0.85
2001-04-18,100,0.04
2001-04-18,500,0.09
2001-04-18,1000,0.1
2001-04-18,1500,0.09
2001-04-18,2000,0.1
2001-04-18,2500,1.18
2001-05-31,100,0.12
2001-05-31,500,0.09
2001-05-31,1000,0.12
2001-05-31,1500,0.14
2001-05-31,2000,0.96
2001-05-31,2500,1.33
2001-06-28,100,0.15
2001-06-28,500,0.09
2001-06-28,1000,0.25
2001-06-28,1500,0.7
2001-06-28,2000,0.73
2001-06-28,2500,1.51
2001-07-11,100,0.15
2001-07-11,500,0.14
2001-07-11,1000,0.17
2001-07-11,1500,0.19
2001-07-11,2000,0.34
2001-07-11,2500,1.84
2001-08-09,100,1.48
2001-08-09,500,1.09
2001-08-09,1000,0.66
2001-08-09,1500,0.5
2001-08-09,2000,0.36
2001-08-09,2500,0.42
2001-09-10,100,0.25
2001-09-10,500,0.18
2001-09-10,1000,0.16
2001-09-10,1500,0.12
2001-09-10,2000,0.78
2001-09-10,2500,6.5
2001-10-16,100,0.08
2001-10-16,500,0.13
2001-10-16,1000,0.16
2001-10-16,1500,0.29
2001-10-16,2000,1.08
2001-10-16,2500,8.35
2001-11-06,100,7.15
2001-11-06,500,1.88
2001-11-06,1000,0.83
2001-11-06,1500,0.81
2001-11-06,2000,0.79
2001-11-06,2500,0.8
2001-12-13,100,1.46
2001-12-13,500,1.02
2001-12-13,1000,0.72
2001-12-13,1500,0.59
2001-12-13,2000,0.57
2001-12-13,2500,0.58
2002-01-08,100,0.69
2002-01-08,500,0.71
2002-01-08,1000,0.69
2002-01-08,1500,0.74
2002-01-08,2000,0.85
2002-01-08,2500,1.08
2002-02-21,100,0.69
2002-02-21,500,0.74
2002-02-21,1000,0.71
2002-02-21,1500,0.69
2002-02-21,2000,0.7
2002-02-21,2500,0.73
2002-03-11,100,0.58
2002-03-11,500,0.57
2002-03-11,1000,0.57
2002-03-11,1500,0.58
2002-03-11,2000,0.58
2002-03-11,2500,0.59
2002-04-10,100,0.06
2002-04-10,500,0.03
2002-04-10,1000,0.02
2002-04-10,1500,0.02
2002-04-10,2000,0.0
2002-04-10,2500,0.05
2002-05-21,100,0.12
2002-05-21,500,0.12
2002-05-21,1000,0.1
2002-05-21,1500,0.09
2002-05-21,2000,0.42
2002-05-21,2500,0.5
2002-06-18,100,0.02
2002-06-18,500,0.02
2002-06-18,1000,0.02
2002-06-18,1500,0.08
2002-06-18,2000,0.37
2002-06-18,2500,0.52
2002-07-09,100,0.04
2002-07-09,500,0.03
2002-07-09,1000,0.04
2002-07-09,1500,0.14
2002-07-09,2000,0.46
2002-07-09,2500,0.73
2002-08-20,100,0.08
2002-08-20,500,0.08
2002-08-20,1000,0.06
2002-08-20,1500,0.12
2002-08-20,2000,0.86
2002-08-20,2500,5.1
2002-09-17,100,0.11
2002-09-17,500,0.1
2002-09-17,1000,0.12
2002-09-17,1500,0.14
2002-09-17,2000,3.68
2002-09-17,2500,10.9
2002-10-15,100,0.67
2002-10-15,500,0.69
2002-10-15,1000,0.89
2002-10-15,1500,1.44
2002-10-15,2000,3.8
2002-10-15,2500,7.9
2002-11-19,100,0.84
2002-11-19,500,0.83
2002-11-19,1000,0.82
2002-11-19,1500,0.87
2002-11-19,2000,2.64
2002-11-19,2500,2.38
2002-12-17,100,0.82
2002-12-17,500,0.81
2002-12-17,1000,0.81
2002-12-17,1500,0.81
2002-12-17,2000,0.8
2002-12-17,2500,0.85
2003-01-23,100,0.93
2003-01-23,500,0.92
2003-01-23,1000,0.83
2003-01-23,1500,0.81
2003-01-23,2000,0.79
2003-01-23,2500,0.8
2003-02-18,100,0.04
2003-02-18,500,0.03
2003-02-18,1000,0.07
2003-02-18,1500,0.49
2003-02-18,2000,0.74
2003-02-18,2500,0.75
2003-03-11,100,0.03
2003-03-11,500,0.04
2003-03-11,1000,0.03
2003-03-11,1500,0.02
2003-03-11,2000,0.06
2003-03-11,2500,0.17
2003-04-24,100,0.04
2003-04-24,500,0.03
2003-04-24,1000,0.01
2003-04-24,1500,0.02
2003-04-24,2000,0.19
2003-04-24,2500,0.33
2003-05-13,100,0.03
2003-05-13,500,0.02
2003-05-13,1000,0.01
2003-05-13,1500,0.06
2003-05-13,2000,0.2
2003-05-13,2500,0.28
2003-06-17,100,0.06
2003-06-17,500,0.02
2003-06-17,1000,0.03
2003-06-17,1500,0.09
2003-06-17,2000,0.38
2003-06-17,2500,0.56
2003-07-15,100,0.06
2003-07-15,500,0.06
2003-07-15,1000,0.04
2003-07-15,1500,0.17
2003-07-15,2000,0.55
2003-07-15,2500,0.67
2003-08-13,100,0.04
2003-08-13,500,0.04
2003-08-13,1000,0.06
2003-08-13,1500,0.08
2003-08-13,2000,0.29
2003-08-13,2500,0.59
2003-09-08,100,0.05
2003-09-08,500,0.03
2003-09-08,1000,0.08
2003-09-08,1500,0.54
2003-09-08,2000,0.78
2003-09-08,2500,2.0
2003-10-14,100,0.21
2003-10-14,500,0.18
2003-10-14,1000,0.16
2003-10-14,1500,0.33
2003-10-14,2000,3.13
2003-10-14,2500,7.6
2003-11-12,100,0.61
2003-11-12,500,0.59
2003-11-12,1000,0.6
2003-11-12,1500,0.85
2003-11-12,2000,1.77
2003-11-12,2500,1.89
2003-12-04,100,0.55
2003-12-04,500,0.53
2003-12-04,1000,0.67
2003-12-04,1500,0.71
2003-12-04,2000,0.88
2003-12-04,2500,2.22
2004-01-20,100,0.56
2004-01-20,500,0.52
2004-01-20,1000,0.52
2004-01-20,1500,0.52
2004-01-20,2000,0.53
2004-01-20,2500,0.6
2004-02-18,100,0.2
2004-02-18,500,0.2
2004-02-18,1000,0.18
2004-02-18,1500,0.21
2004-02-18,2000,0.43
2004-02-18,2500,0.45
2004-03-16,100,0.15
2004-03-16,500,0.08
2004-03-16,1000,0.1
2004-03-16,1500,0.06
2004-03-16,2000,0.07
2004-03-16,2500,0.17
2004-04-15,100,0.05
2004-04-15,500,0.05
2004-04-15,1000,0.04
2004-04-15,1500,0.07
2004-04-15,2000,0.08
2004-04-15,2500,0.09
2004-05-11,100,0.09
2004-05-11,500,0.05
2004-05-11,1000,0.06
2004-05-11,1500,0.07
2004-05-11,2000,0.06
2004-05-11,2500,0.23
2004-06-21,100,0.07
2004-06-21,500,0.06
2004-06-21,1000,0.12
2004-06-21,1500,0.23
2004-06-21,2000,0.44
2004-06-21,2500,0.5
2004-07-13,100,0.05
2004-07-13,500,0.03
2004-07-13,1000,0.03
2004-07-13,1500,0.13
2004-07-13,2000,0.54
2004-07-13,2500,0.61
2004-08-10,100,0.11
2004-08-10,500,0.1
2004-08-10,1000,0.11
2004-08-10,1500,0.08
2004-08-10,2000,0.15
2004-08-10,2500,0.71
2004-09-13,100,0.59
2004-09-13,500,0.57
2004-09-13,1000,0.57
2004-09-13,1500,1.23
2004-09-13,2000,1.4
2004-09-13,2500,1.42
2004-10-13,100,0.38
2004-10-13,500,0.44
2004-10-13,1000,0.92
2004-10-13,1500,1.21
2004-10-13,2000,1.27
2004-10-13,2500,1.16
2004-11-09,100,0.3
2004-11-09,500,0.34
2004-11-09,1000,0.42
2004-11-09,1500,0.48
2004-11-09,2000,0.54
2004-11-09,2500,0.79
2004-12-15,100,0.43
2004-12-15,500,0.41
2004-12-15,1000,0.41
2004-12-15,1500,0.43
2004-12-15,2000,0.41
2004-12-15,2500,0.96
2005-01-18,100,0.52
2005-01-18,500,0.53
2005-01-18,1000,0.52
2005-01-18,1500,0.56
2005-01-18,2000,0.56
2005-01-18,2500,0.56
2005-02-22,100,0.37
2005-02-22,500,0.37
2005-02-22,1000,0.43
2005-02-22,1500,0.4
2005-02-22,2000,0.44
2005-02-22,2500,0.53
2005-03-29,100,0.16
2005-03-29,500,0.13
2005-03-29,1000,0.07
2005-03-29,1500,0.09
2005-03-29,2000,0.08
2005-03-29,2500,0.48
2005-04-26,100,0.35
2005-04-26,500,0.22
2005-04-26,1000,0.18
2005-04-26,1500,0.21
2005-04-26,2000,0.5
2005-04-26,2500,0.57
2005-05-20,100,0.3
2005-05-20,500,0.24
2005-05-20,1000,0.57
2005-05-20,1500,0.44
2005-05-20,2000,0.6
2005-05-20,2500,0.64
2005-06-21,100,0.07
2005-06-21,500,0.02
2005-06-21,1000,0.11
2005-06-21,1500,0.38
2005-06-21,2000,0.6
2005-06-21,2500,0.8
2005-07-28,100,0.3
2005-07-28,500,0.02
2005-07-28,1000,0.05
2005-07-28,1500,0.44
2005-07-28,2000,0.99
2005-07-28,2500,1.62
2005-08-11,100,0.06
2005-08-11,500,0.04
2005-08-11,1000,0.07
2005-08-11,1500,0.27
2005-08-11,2000,1.81
2005-08-11,2500,2.94
2005-09-14,100,0.15
2005-09-14,500,0.14
2005-09-14,1000,0.13
2005-09-14,1500,0.39
2005-09-14,2000,1.67
2005-09-14,2500,8.3
2005-10-26,100,0.49
2005-10-26,500,0.45
2005-10-26,1000,0.46
2005-10-26,1500,0.92
2005-10-26,2000,3.01
2005-10-26,2500,9.35
2005-11-15,100,1.77
2005-11-15,500,1.77
2005-11-15,1000,2.0
2005-11-15,1500,1.92
2005-11-15,2000,1.81
2005-11-15,2500,0.94
2005-12-13,100,0.66
2005-12-13,500,0.66
2005-12-13,1000,0.77
2005-12-13,1500,0.82
2005-12-13,2000,0.99
2005-12-13,2500,0.83
2006-01-17,100,0.87
2006-01-17,500,0.95
2006-01-17,1000,0.87
2006-01-17,1500,0.73
2006-01-17,2000,0.68
2006-01-17,2500,0.68
2006-02-14,100,0.39
2006-02-14,500,0.43
2006-02-14,1000,0.54
2006-02-14,1500,0.64
2006-02-14,2000,0.72
2006-02-14,2500,0.8
2006-03-14,100,0.15
2006-03-14,500,0.14
2006-03-14,1000,0.14
2006-03-14,1500,0.15
2006-03-14,2000,0.15
2006-03-14,2500,0.28
2006-04-21,100,0.1
2006-04-21,500,0.08
2006-04-21,1000,0.28
2006-04-21,1500,0.35
2006-04-21,2000,0.45
2006-04-21,2500,0.6
2006-05-17,100,0.17
2006-05-17,500,0.16
2006-05-17,1000,0.11
2006-05-17,1500,0.08
2006-05-17,2000,0.29
2006-05-17,2500,0.65
2006-06-21,100,0.08
2006-06-21,500,0.07
2006-06-21,1000,0.05
2006-06-21,1500,0.08
2006-06-21,2000,0.29
2006-06-21,2500,0.69
2006-07-27,100,0.23
2006-07-27,500,0.13
2006-07-27,1000,0.19
2006-07-27,1500,0.18
2006-07-27,2000,0.75
2006-07-27,2500,1.03
2006-08-17,100,0.18
2006-08-17,500,0.18
2006-08-17,1000,0.25
2006-08-17,1500,0.48
2006-08-17,2000,0.37
2006-08-17,2500,0.97
2006-09-20,100,0.2
2006-09-20,500,0.23
2006-09-20,1000,0.25
2006-09-20,1500,0.38
2006-09-20,2000,2.93
2006-09-20,2500,2.48
2006-10-11,100,
2006-10-11,500,
2006-10-11,1000,
2006-10-11,1500,
2006-10-11,2000,
2006-10-11,2500,
2006-11-14,100,0.6
2006-11-14,500,0.64
2006-11-14,1000,0.62
2006-11-14,1500,0.63
2006-11-14,2000,1.47
2006-11-14,2500,3.47
2006-12-12,100,0.64
2006-12-12,500,0.71
2006-12-12,1000,0.8
2006-12-12,1500,0.8
2006-12-12,2000,0.87
2006-12-12,2500,0.94
2007-02-22,100,0.6
2007-02-22,500,0.68
2007-02-22,1000,0.73
2007-02-22,1500,0.8
2007-02-22,2000,0.81
2007-02-22,2500,0.8
2007-03-15,100,0.04
2007-03-15,500,0.0
2007-03-15,1000,0.25
2007-03-15,1500,0.48
2007-03-15,2000,0.67
2007-03-15,2500,0.69
2007-04-05,100,0.07
2007-04-05,500,0.03
2007-04-05,1000,0.02
2007-04-05,1500,0.01
2007-04-05,2000,0.41
2007-04-05,2500,0.39
2007-05-04,100,0.01
2007-05-04,500,0.11
2007-05-04,1000,0.0
2007-05-04,1500,0.03
2007-05-04,2000,0.05
2007-05-04,2500,0.13
2007-05-14,100,0.03
2007-05-14,500,0.01
2007-05-14,1000,0.03
2007-05-14,1500,0.24
2007-05-14,2000,0.72
2007-05-14,2500,0.74
2007-06-14,100,0.06
2007-06-14,500,0.02
2007-06-14,1000,0.01
2007-06-14,1500,0.0
2007-06-14,2000,0.1
2007-06-14,2500,1.99
2007-07-12,100,0.14
2007-07-12,500,0.12
2007-07-12,1000,0.2
2007-07-12,1500,0.67
2007-07-12,2000,1.01
2007-07-12,2500,2.09
2007-08-16,100,0.13
2007-08-16,500,0.11
2007-08-16,1000,0.54
2007-08-16,1500,0.87
2007-08-16,2000,1.13
2007-08-16,2500,1.7
2007-09-12,100,0.09
2007-09-12,500,0.07
2007-09-12,1000,0.03
2007-09-12,1500,0.04
2007-09-12,2000,2.05
2007-09-12,2500,4.19
2007-10-16,100,0.43
2007-10-16,500,0.38
2007-10-16,1000,0.39
2007-10-16,1500,0.6
2007-10-16,2000,1.74
2007-10-16,2500,2.52
2007-11-13,100,0.57
2007-11-13,500,0.6
2007-11-13,1000,0.62
2007-11-13,1500,0.77
2007-11-13,2000,1.27
2007-11-13,2500,2.47
2007-12-11,100,0.79
2007-12-11,500,0.81
2007-12-11,1000,0.82
2007-12-11,1500,0.8
2007-12-11,2000,0.86
2007-12-11,2500,0.93
2008-01-17,100,0.92
2008-01-17,500,0.92
2008-01-17,1000,0.94
2008-01-17,1500,0.94
2008-01-17,2000,0.93
2008-01-17,2500,0.95
2008-02-19,100,0.43
2008-02-19,500,0.44
2008-02-19,1000,0.47
2008-02-19,1500,0.5
2008-02-19,2000,0.85
2008-02-19,2500,0.85
2008-03-01,0,
2008-04-16,100,0.08
2008-04-16,500,0.08
2008-04-16,1000,0.03
2008-04-16,1500,0.01
2008-04-16,2000,0.02
2008-04-16,2500,0.41
2008-05-20,100,0.07
2008-05-20,500,0.06
2008-05-20,1000,0.05
2008-05-20,1500,0.05
2008-05-20,2000,0.28
2008-05-20,2500,0.66
2008-06-24,100,0.05
2008-06-24,500,0.09
2008-06-24,1000,0.18
2008-06-24,1500,0.31
2008-06-24,2000,0.63
2008-06-24,2500,0.85
2008-07-09,100,0.02
2008-07-09,500,0.0
2008-07-09,1000,0.01
2008-07-09,1500,0.03
2008-07-09,2000,0.13
2008-07-09,2500,4.5
2008-08-19,100,0.17
2008-08-19,500,0.08
2008-08-19,1000,0.03
2008-08-19,1500,0.02
2008-08-19,2000,0.01
2008-08-19,2500,0.12
2008-09-15,100,0.07
2008-09-15,500,0.04
2008-09-15,1000,0.01
2008-09-15,1500,0.07
2008-09-15,2000,0.21
2008-09-15,2500,0.31
2008-09-16,100,0.03
2008-09-16,500,0.01
2008-09-16,1000,0.05
2008-09-16,1500,0.07
2008-09-16,2000,0.22
2008-09-16,2500,0.27
2008-09-17,100,0.04
2008-09-17,500,0.01
2008-09-17,1000,0.03
2008-09-17,1500,0.05
2008-09-17,2000,0.11
2008-09-17,2500,0.24
2008-09-18,100,0.08
2008-09-18,500,0.01
2008-09-18,1000,0.05
2008-09-18,1500,0.1
2008-09-18,2000,0.24
2008-09-18,2500,0.38
2008-10-27,100,1.16
2008-10-27,500,1.16
2008-10-27,1000,1.36
2008-10-27,1500,1.31
2008-10-27,2000,0.89
2008-10-27,2500,0.81
2008-11-17,100,0.91
2008-11-17,500,0.94
2008-11-17,1000,0.94
2008-11-17,1500,1.21
2008-11-17,2000,1.3
2008-11-17,2500,1.32
2008-12-08,100,
2008-12-08,500,
2008-12-08,1000,
2008-12-08,1500,
2008-12-08,2000,
2008-12-08,2500,
2019-10-29,100,0.49
2019-10-29,500,0.42
2019-10-29,1000,0.46
2019-10-29,1500,1.2
2019-10-29,2000,2.24
2019-10-29,2500,2.77
2019-11-19,100,0.87
2019-11-19,500,1.03
2019-11-19,1000,1.21
2019-11-19,1500,1.67
2019-11-19,2000,2.08
2019-11-19,2500,2.93
2019-12-10,100,0.64
2019-12-10,500,0.75
2019-12-10,1000,0.88
2019-12-10,1500,0.95
2019-12-10,2000,1.07
2019-12-10,2500,0.86
2020-01-07,100,0.73
2020-01-07,500,0.74
2020-01-07,1000,0.74
2020-01-07,1500,0.94
2020-01-07,2000,0.93
2020-01-07,2500,0.94
