DATE,DEPTH,CTDTMP
1992-04-21,2700,4.6
1992-04-21,500,6.12
1992-04-21,1500,5.93
1992-04-21,100,6.19
1992-04-21,2000,5.06
1992-04-21,2500,4.64
1992-04-21,1000,6.18
1992-05-13,2000,5.17
1992-05-13,1500,6.67
1992-05-13,500,8.03
1992-05-13,2500,5.04
1992-05-13,2700,5.03
1992-05-13,100,8.0
1992-05-13,1000,7.37
1992-06-16,1000,16.76
1992-06-16,100,17.47
1992-06-16,2500,5.99
1992-06-16,2700,6.01
1992-06-16,2000,15.23
1992-06-16,500,17.41
1992-06-16,1500,15.84
1992-07-09,2500,7.88
1992-07-09,1500,15.65
1992-07-09,500,17.84
1992-07-09,2000,10.08
1992-07-09,2700,7.85
1992-07-09,1000,17.04
1992-07-09,100,18.24
1992-08-06,1500,12.5
1992-08-06,100,17.1
1992-08-06,1000,14.3
1992-08-06,500,15.1
1992-08-06,2000,11.7
1992-08-06,2500,11.6
1992-08-17,100,16.32
1992-08-17,1000,13.22
1992-08-17,1500,12.5
1992-08-17,2600,12.11
1992-08-17,2500,12.11
1992-08-17,2000,12.14
1992-08-17,500,15.11
1992-08-27,2500,12.5
1992-08-27,1000,14.0
1992-08-27,2000,12.5
1992-08-27,500,15.2
1992-08-27,1500,12.8
1992-08-27,100,15.2
1992-09-03,1000,13.6
1992-09-03,500,13.6
1992-09-03,2000,13.3
1992-09-03,100,13.6
1992-09-03,1500,13.6
1992-09-03,2500,13.2
1992-09-09,1500,13.47
1992-09-09,2000,12.96
1992-09-09,1000,13.91
1992-09-09,2500,12.91
1992-09-09,500,14.65
1992-09-09,100,14.66
1992-09-09,2700,12.89
1992-09-17,2000,13.3
1992-09-17,2500,12.9
1992-09-17,100,14.5
1992-09-17,500,14.5
1992-09-17,1500,14.0
1992-09-17,1000,14.7
1992-09-24,100,14.6
1992-09-24,500,14.6
1992-09-24,1000,14.5
1992-09-24,1500,14.1
1992-09-24,2000,13.4
1992-09-24,2500,12.9
1992-10-01,2500,12.9
1992-10-01,100,14.4
1992-10-01,1000,14.4
1992-10-01,500,14.4
1992-10-01,1500,14.5
1992-10-01,2000,14.3
1992-10-12,1000,12.28
1992-10-12,2700,12.88
1992-10-12,2500,12.88
1992-10-12,100,12.3
1992-10-12,2000,12.58
1992-10-12,500,12.3
1992-10-12,1500,12.28
1992-11-16,100,7.72
1992-11-16,1500,7.75
1992-11-16,2000,9.15
1992-11-16,2500,9.15
1992-11-16,500,7.73
1992-11-16,1000,7.75
1992-12-15,1500,6.01
1992-12-15,2500,7.38
1992-12-15,2000,6.85
1992-12-15,1000,5.87
1992-12-15,100,5.87
1992-12-15,2700,7.38
1992-12-15,500,5.87
1993-01-19,2700,3.67
1993-01-19,1500,3.54
1993-01-19,100,3.55
1993-01-19,2000,3.54
1993-01-19,500,3.55
1993-01-19,1000,3.55
1993-01-19,2500,3.67
1993-02-02,2500,4.0
1993-02-02,2000,3.8
1993-02-02,500,3.1
1993-02-02,1000,3.1
1993-02-02,1500,3.1
1993-02-02,100,3.1
1993-02-10,2000,3.9
1993-02-10,2500,4.0
1993-02-10,100,2.5
1993-02-10,1500,3.4
1993-02-10,1000,3.0
1993-02-10,500,2.5
1993-02-14,100,3.02
1993-02-14,1000,3.03
1993-02-14,500,3.02
1993-02-14,2000,3.71
1993-02-14,2500,4.09
1993-02-14,1500,3.47
1993-02-14,2700,4.1
1993-02-24,1000,2.3
1993-02-24,100,1.8
1993-02-24,2000,3.0
1993-02-24,500,1.9
1993-02-24,1500,2.5
1993-02-24,2500,3.3
1993-03-04,100,1.9
1993-03-04,500,2.0
1993-03-04,1000,2.1
1993-03-04,1500,2.1
1993-03-04,2500,3.5
1993-03-04,2000,2.7
1993-03-09,1000,2.1
1993-03-09,500,1.7
1993-03-09,2000,2.8
1993-03-09,100,1.7
1993-03-09,2500,3.1
1993-03-09,1500,2.3
1993-03-16,2700,3.57
1993-03-16,2000,2.44
1993-03-16,2500,3.47
1993-03-16,100,2.47
1993-03-16,500,2.47
1993-03-16,1500,2.28
1993-03-16,1000,2.26
1993-03-24,1500,2.8
1993-03-24,100,4.0
1993-03-24,2500,3.0
1993-03-24,500,3.9
1993-03-24,1000,2.9
1993-03-24,2000,2.8
1993-03-31,2500,3.1
1993-03-31,500,4.0
1993-03-31,1000,4.1
1993-03-31,2000,2.9
1993-03-31,100,4.2
1993-03-31,1500,3.0
1993-04-05,2000,2.9
1993-04-05,1500,3.1
1993-04-05,1000,4.2
1993-04-05,2500,2.8
1993-04-05,500,4.1
1993-04-05,100,4.2
1993-04-15,1500,4.16
1993-04-15,2700,3.26
1993-04-15,100,4.84
1993-04-15,2500,3.21
1993-04-15,1000,4.69
1993-04-15,2000,4.02
1993-04-15,500,4.82
1993-04-21,1000,5.7
1993-04-21,1500,5.6
1993-04-21,100,5.7
1993-04-21,500,5.7
1993-04-21,2500,3.5
1993-04-21,2000,4.6
1993-05-17,2600,3.94
1993-05-17,1500,9.42
1993-05-17,1000,11.81
1993-05-17,2000,5.0
1993-05-17,2500,4.11
1993-05-17,500,12.77
1993-05-17,100,12.8
1993-06-14,2700,7.49
1993-06-14,500,15.86
1993-06-14,2000,8.25
1993-06-14,100,15.87
1993-06-14,1000,13.19
1993-06-14,2500,7.64
1993-06-14,1500,6.9
1993-07-13,1500,11.1
1993-07-13,2500,8.87
1993-07-13,2700,8.79
1993-07-13,100,14.85
1993-07-13,500,14.84
1993-07-13,2000,10.54
1993-07-13,1000,13.25
1993-08-23,2700,10.75
1993-08-23,2500,11.01
1993-08-23,500,15.74
1993-08-23,1500,14.28
1993-08-23,100,15.76
1993-08-23,1000,15.27
1993-08-23,2000,12.53
1993-09-16,1000,14.26
1993-09-16,2500,12.32
1993-09-16,2000,14.42
1993-09-16,1500,14.3
1993-09-16,100,14.2
1993-09-16,500,14.2
1993-09-16,2700,12.19
1993-10-12,2700,12.76
1993-10-12,2000,12.73
1993-10-12,1000,12.47
1993-10-12,2500,12.9
1993-10-12,500,12.47
1993-10-12,1500,12.55
1993-10-12,100,12.47
1993-11-15,500,7.75
1993-11-15,2500,10.54
1993-11-15,1500,7.78
1993-11-15,2000,7.88
1993-11-15,100,7.74
1993-11-15,2600,10.55
1993-11-15,1000,7.76
1993-12-16,100,3.8
1993-12-16,500,3.81
1993-12-16,1000,5.21
1993-12-16,2700,5.44
1993-12-16,2500,5.44
1993-12-16,1500,5.21
1993-12-16,2000,5.41
1994-01-25,1500,3.89
1994-01-25,2700,4.73
1994-01-25,2500,4.73
1994-01-25,500,3.25
1994-01-25,300,
1994-01-25,100,3.25
1994-01-25,2000,4.47
1994-01-25,1000,3.73
1994-01-25,200,
1994-02-23,2000,0.91
1994-02-23,2600,0.94
1994-02-23,200,
1994-02-23,2500,0.93
1994-02-23,500,0.61
1994-02-23,300,
1994-02-23,1000,0.91
1994-02-23,100,0.7
1994-02-23,1500,0.93
1994-03-15,200,
1994-03-15,2000,1.07
1994-03-15,300,
1994-03-15,100,1.73
1994-03-15,2700,0.97
1994-03-15,1000,1.71
1994-03-15,1500,1.51
1994-03-15,2500,0.97
1994-03-15,500,1.73
1994-04-18,2000,4.83
1994-04-18,200,
1994-04-18,300,
1994-04-18,2500,3.84
1994-04-18,1000,5.73
1994-04-18,1500,5.55
1994-04-18,100,5.85
1994-04-18,2700,3.72
1994-04-18,500,5.77
1994-05-25,2000,7.58
1994-05-25,1500,10.84
1994-05-25,200,
1994-05-25,300,
1994-05-25,2500,4.84
1994-05-25,1000,11.74
1994-05-25,100,12.88
1994-05-25,500,12.89
1994-05-25,2700,4.75
1994-06-21,1000,10.29
1994-06-21,100,14.31
1994-06-21,1500,7.91
1994-06-21,300,
1994-06-21,2600,7.0
1994-06-21,200,
1994-06-21,2500,6.42
1994-06-21,500,14.27
1994-06-21,2000,6.68
1994-07-27,300,
1994-07-27,100,21.6
1994-07-27,2000,10.46
1994-07-27,1000,17.54
1994-07-27,200,
1994-07-27,1500,16.48
1994-07-27,2600,7.83
1994-07-27,500,19.57
1994-07-27,2500,7.92
1994-08-17,1500,15.23
1994-08-17,1000,18.97
1994-08-17,100,19.01
1994-08-17,2500,8.83
1994-08-17,500,19.01
1994-08-17,2600,8.81
1994-08-17,2000,10.36
1994-09-18,100,14.19
1994-09-18,500,14.18
1994-09-18,200,
1994-09-18,1000,14.07
1994-09-18,2500,12.1
1994-09-18,300,
1994-09-18,2400,12.12
1994-09-18,1500,13.72
1994-09-18,2000,12.85
1994-10-20,100,10.42
1994-10-20,1500,11.42
1994-10-20,1000,10.45
1994-10-20,2000,11.91
1994-10-20,300,
1994-10-20,2500,11.93
1994-10-20,200,
1994-10-20,2700,11.9
1994-10-20,500,10.43
1994-11-14,2600,11.26
1994-11-14,300,
1994-11-14,2000,8.39
1994-11-14,2500,11.32
1994-11-14,100,8.36
1994-11-14,200,
1994-11-14,500,8.37
1994-11-14,1500,8.35
1994-11-14,1000,8.36
1994-12-12,1500,7.77
1994-12-12,2600,7.81
1994-12-12,100,7.35
1994-12-12,2000,7.76
1994-12-12,500,7.36
1994-12-12,1000,7.71
1994-12-12,2500,7.78
1994-12-12,200,
1994-12-12,300,
1995-01-18,100,3.18
1995-01-18,2600,3.95
1995-01-18,1500,3.18
1995-01-18,1000,3.18
1995-01-18,300,
1995-01-18,200,
1995-01-18,2000,3.18
1995-01-18,2500,3.81
1995-01-18,500,3.18
1995-02-06,2600,2.94
1995-02-06,1000,3.0
1995-02-06,500,2.99
1995-02-06,200,
1995-02-06,1500,2.98
1995-02-06,2500,2.96
1995-02-06,2000,2.97
1995-02-06,100,3.01
1995-02-06,300,
1995-03-21,300,
1995-03-21,500,3.45
1995-03-21,2600,3.36
1995-03-21,2500,3.36
1995-03-21,200,
1995-03-21,1500,3.3
1995-03-21,2000,3.33
1995-03-21,1000,3.34
1995-03-21,100,3.52
1995-04-18,300,
1995-04-18,100,5.27
1995-04-18,1000,4.07
1995-04-18,1500,3.62
1995-04-18,200,
1995-04-18,500,5.24
1995-04-18,2600,3.65
1995-04-18,2000,3.63
1995-04-18,2500,3.63
1995-05-08,2500,4.62
1995-05-08,300,
1995-05-08,200,
1995-05-08,1000,11.13
1995-05-08,100,9.65
1995-05-08,2000,7.79
1995-05-08,2600,4.62
1995-05-08,1500,9.92
1995-05-08,500,10.23
1995-06-08,1000,8.24
1995-06-08,500,11.58
1995-06-08,1500,7.6
1995-06-08,2700,6.49
1995-06-08,100,11.65
1995-06-08,2000,7.38
1995-06-08,300,
1995-06-08,200,
1995-06-08,2500,6.5
1995-07-13,100,18.13
1995-07-13,2700,7.14
1995-07-13,1500,9.5
1995-07-13,2000,8.1
1995-07-13,500,17.83
1995-07-13,2500,7.3
1995-07-13,300,
1995-07-13,200,
1995-07-13,1000,15.36
1995-08-23,100,22.3
1995-08-23,2500,9.22
1995-08-23,2000,8.94
1995-08-23,1500,11.01
1995-08-23,200,
1995-08-23,2700,9.17
1995-08-23,300,
1995-08-23,500,20.61
1995-08-23,1000,16.17
1995-09-13,2500,10.38
1995-09-13,2000,11.84
1995-09-13,500,16.6
1995-09-13,300,
1995-09-13,2700,10.29
1995-09-13,1000,16.48
1995-09-13,200,
1995-09-13,1500,15.37
1995-09-13,100,16.62
1995-10-30,500,11.61
1995-10-30,1500,11.79
1995-10-30,200,
1995-10-30,100,11.35
1995-10-30,300,
1995-10-30,2000,11.76
1995-10-30,2600,11.7
1995-10-30,2500,11.71
1995-10-30,1000,11.97
1995-11-22,200,
1995-11-22,2500,9.85
1995-11-22,100,6.8
1995-11-22,1000,7.42
1995-11-22,1500,7.83
1995-11-22,2700,9.88
1995-11-22,2000,9.5
1995-11-22,300,
1995-11-22,500,7.16
1995-12-13,1500,4.32
1995-12-13,2000,4.35
1995-12-13,100,4.08
1995-12-13,1000,4.29
1995-12-13,2500,4.66
1995-12-13,2600,4.7
1995-12-13,500,4.22
1995-12-13,300,
1995-12-13,200,
1996-01-17,2000,0.86
1996-01-17,1500,0.78
1996-01-17,2700,4.35
1996-01-17,100,0.52
1996-01-17,500,0.42
1996-01-17,2500,3.98
1996-01-17,1000,0.88
1996-02-29,500,-0.8
1996-02-29,100,-0.8
1996-02-29,1000,-0.81
1996-02-29,2000,-0.77
1996-02-29,1500,-0.83
1996-03-06,1000,-0.7
1996-03-06,1500,-0.8
1996-03-06,2000,-0.7
1996-03-06,300,-0.6
1996-03-06,200,
1996-03-06,500,-0.6
1996-03-06,100,-0.6
1996-03-22,1000,-0.36
1996-03-22,2000,-0.27
1996-03-22,100,-0.36
1996-03-22,500,-0.36
1996-03-22,2100,-0.03
1996-03-22,1500,-0.37
1996-03-23,200,
1996-03-27,100,-0.48
1996-03-27,2000,-0.38
1996-03-27,500,-0.51
1996-03-27,1500,-0.4
1996-03-27,1000,-0.5
1996-03-27,200,
1996-03-28,1500,-0.52
1996-03-28,2000,-0.4
1996-03-28,100,-0.34
1996-03-28,2500,0.03
1996-03-28,1000,-0.33
1996-03-28,500,-0.33
1996-03-28,2700,0.16
1996-04-02,200,
1996-04-02,1500,-0.08
1996-04-02,1000,0.3
1996-04-02,2700,0.18
1996-04-02,500,0.36
1996-04-02,2000,-0.44
1996-04-02,100,0.36
1996-04-02,2500,0.17
1996-04-11,2700,0.32
1996-04-11,2000,-0.16
1996-04-11,100,2.08
1996-04-11,500,2.06
1996-04-11,1500,-0.18
1996-04-11,1000,2.06
1996-04-11,2500,0.16
1996-05-13,2000,1.35
1996-05-13,500,6.65
1996-05-13,100,7.33
1996-05-13,1500,0.74
1996-05-13,2600,1.68
1996-05-13,2500,1.65
1996-05-13,1000,6.54
1996-06-05,1500,3.13
1996-06-05,100,12.52
1996-06-05,2000,3.48
1996-06-05,500,11.77
1996-06-05,1000,8.33
1996-06-05,2600,3.32
1996-06-05,2500,3.17
1996-06-27,1500,4.71
1996-06-27,500,12.57
1996-06-27,200,
1996-06-27,1000,6.92
1996-06-27,2500,5.04
1996-06-27,100,12.59
1996-06-27,2000,7.66
1996-07-04,1000,8.1
1996-07-04,2000,8.83
1996-07-04,1500,7.4
1996-07-04,100,12.83
1996-07-04,2500,7.68
1996-07-04,500,12.68
1996-07-04,200,
1996-07-11,200,14.26
1996-07-11,2000,8.05
1996-07-11,300,14.25
1996-07-11,100,14.26
1996-07-11,1000,14.23
1996-07-11,500,14.26
1996-07-11,2500,7.34
1996-07-11,1500,9.37
1996-07-18,200,14.73
1996-07-18,1000,13.84
1996-07-18,2500,7.66
1996-07-18,100,14.73
1996-07-18,500,14.7
1996-07-18,1500,10.64
1996-07-18,300,14.71
1996-07-18,2000,8.88
1996-07-25,300,16.17
1996-07-25,200,16.18
1996-07-25,500,15.72
1996-07-25,2500,9.37
1996-07-25,1500,9.67
1996-07-25,100,16.19
1996-07-25,1000,12.02
1996-07-25,2000,8.77
1996-08-02,2000,9.17
1996-08-02,100,16.65
1996-08-02,200,16.49
1996-08-02,500,15.92
1996-08-02,1000,12.78
1996-08-02,1500,11.3
1996-08-02,2500,9.01
1996-08-02,300,16.13
1996-08-08,500,16.31
1996-08-08,1500,11.95
1996-08-08,2500,8.62
1996-08-08,300,16.31
1996-08-08,2000,9.46
1996-08-08,100,17.23
1996-08-08,200,17.32
1996-08-08,1000,13.31
1996-08-15,200,17.43
1996-08-15,1000,17.19
1996-08-15,1500,16.5
1996-08-15,2000,13.59
1996-08-15,2500,8.92
1996-08-15,300,17.31
1996-08-15,100,17.48
1996-08-15,500,17.32
1996-08-21,1500,17.64
1996-08-21,200,18.79
1996-08-21,500,18.5
1996-08-21,300,18.81
1996-08-21,1000,17.18
1996-08-21,100,18.8
1996-08-21,1500,8.84
1996-08-21,2000,15.87
1996-08-29,100,
1996-08-29,1500,17.77
1996-08-29,300,
1996-08-29,200,
1996-08-29,2500,9.47
1996-08-29,1000,18.52
1996-08-29,2000,14.61
1996-08-29,500,18.21
1996-09-12,1000,16.19
1996-09-12,2500,11.87
1996-09-12,1500,14.14
1996-09-12,300,16.18
1996-09-12,2000,12.64
1996-09-12,200,16.18
1996-09-12,100,16.18
1996-09-12,500,16.18
1996-09-19,200,15.1
1996-09-19,1500,14.57
1996-09-19,500,15.1
1996-09-19,2500,11.88
1996-09-19,1000,15.11
1996-09-19,300,15.11
1996-09-19,100,15.09
1996-09-19,2000,12.75
1996-09-26,1500,13.75
1996-09-26,2000,13.58
1996-09-26,200,13.3
1996-09-26,300,13.33
1996-09-26,500,13.45
1996-09-26,1000,13.75
1996-09-26,2500,11.14
1996-09-26,100,13.3
1996-10-16,1000,12.92
1996-10-16,2500,11.9
1996-10-16,300,12.31
1996-10-16,2000,12.05
1996-10-16,1500,12.48
1996-10-16,100,12.33
1996-10-16,500,12.97
1996-10-16,200,12.36
1996-11-12,200,9.89
1996-11-12,500,9.89
1996-11-12,100,9.89
1996-11-12,300,9.88
1996-11-12,2000,10.28
1996-11-12,2500,10.05
1996-11-12,1500,10.29
1996-11-12,1000,9.96
1996-12-10,2500,8.55
1996-12-10,2000,8.25
1996-12-10,1500,7.27
1996-12-10,300,5.24
1996-12-10,500,5.24
1996-12-10,200,5.23
1996-12-10,1000,6.28
1996-12-10,100,5.24
1997-01-15,2000,1.7
1997-01-15,500,0.8
1997-01-15,200,0.79
1997-01-15,1000,0.94
1997-01-15,300,0.8
1997-01-15,1500,1.28
1997-01-15,100,0.8
1997-01-15,2500,2.35
1997-02-11,1000,1.72
1997-02-11,1500,1.75
1997-02-11,2000,1.8
1997-02-11,100,1.72
1997-02-11,300,1.72
1997-02-11,500,1.72
1997-02-11,2500,2.57
1997-02-11,200,1.73
1997-02-18,2500,3.22
1997-02-18,500,2.05
1997-02-18,200,2.03
1997-02-18,1500,3.2
1997-02-18,2000,3.22
1997-02-18,100,2.03
1997-02-18,1000,2.85
1997-02-18,300,2.03
1997-02-25,2000,3.32
1997-02-25,100,3.41
1997-02-25,500,3.42
1997-02-25,1000,3.41
1997-02-25,200,3.41
1997-02-25,300,3.41
1997-02-25,2500,3.34
1997-02-25,1500,3.4
1997-03-04,1000,3.58
1997-03-04,100,3.38
1997-03-04,1500,3.72
1997-03-04,2500,3.55
1997-03-04,2000,3.56
1997-03-04,200,3.37
1997-03-04,300,3.36
1997-03-04,500,3.35
1997-03-11,100,4.01
1997-03-11,200,4.01
1997-03-11,2000,3.56
1997-03-11,1000,3.76
1997-03-11,1500,3.62
1997-03-11,500,4.01
1997-03-11,2500,3.59
1997-03-11,300,4.02
1997-03-17,100,4.31
1997-03-17,300,4.33
1997-03-17,500,4.31
1997-03-17,2500,3.63
1997-03-17,2000,3.61
1997-03-17,1500,4.13
1997-03-17,1000,4.29
1997-03-17,200,4.32
1997-03-24,500,3.74
1997-03-24,1500,3.77
1997-03-24,1000,3.73
1997-03-24,2500,3.7
1997-03-24,2000,3.72
1997-03-24,300,3.75
1997-03-24,200,3.75
1997-03-24,100,3.75
1997-04-04,2000,4.2
1997-04-04,1500,4.43
1997-04-04,300,5.02
1997-04-04,500,5.03
1997-04-04,2500,3.99
1997-04-04,1000,5.0
1997-04-04,200,5.02
1997-04-04,100,5.03
1997-04-14,100,5.46
1997-04-14,2500,4.2
1997-04-14,1000,5.45
1997-04-14,1500,5.16
1997-04-14,500,5.46
1997-04-14,2000,4.43
1997-04-15,1500,5.44
1997-04-15,2500,4.24
1997-04-15,100,5.38
1997-04-15,1000,5.43
1997-04-15,300,5.39
1997-04-15,200,5.39
1997-04-15,2000,4.5
1997-04-15,500,5.4
1997-04-17,2500,4.28
1997-04-17,1000,5.62
1997-04-17,2000,4.56
1997-04-17,1500,5.41
1997-04-17,300,5.78
1997-04-17,200,5.78
1997-04-17,500,5.78
1997-04-17,100,5.77
1997-04-18,300,5.91
1997-04-18,100,5.91
1997-04-18,1500,5.41
1997-04-18,2000,4.47
1997-04-18,500,5.91
1997-04-18,2500,4.28
1997-04-18,1000,5.9
1997-04-18,200,5.91
1997-04-30,100,7.08
1997-04-30,1500,5.54
1997-04-30,200,7.08
1997-04-30,2000,5.11
1997-04-30,500,7.08
1997-04-30,1000,6.57
1997-04-30,300,7.08
1997-04-30,2500,4.6
1997-05-06,1000,5.9
1997-05-06,500,8.12
1997-05-06,2500,4.68
1997-05-06,1500,5.36
1997-05-06,200,8.12
1997-05-06,2000,4.98
1997-05-06,100,8.12
1997-05-06,300,8.05
1997-05-30,2500,6.34
1997-05-30,1500,10.6
1997-05-30,1000,10.42
1997-05-30,2000,8.65
1997-05-30,100,10.82
1997-05-30,500,10.53
1997-06-05,500,12.88
1997-06-05,2000,8.77
1997-06-05,2500,7.08
1997-06-05,300,13.81
1997-06-05,200,14.18
1997-06-05,100,14.2
1997-06-05,1000,11.08
1997-06-05,1500,10.5
1997-06-18,2500,7.21
1997-06-18,1000,15.46
1997-06-18,1500,14.97
1997-06-18,200,15.24
1997-06-18,500,15.31
1997-06-18,300,15.25
1997-06-18,100,15.24
1997-06-18,2000,9.5
1997-07-02,1000,13.53
1997-07-02,300,16.43
1997-07-02,1500,11.29
1997-07-02,100,16.73
1997-07-02,2000,9.04
1997-07-02,500,16.3
1997-07-02,2500,8.29
1997-07-02,200,16.65
1997-07-09,300,18.1
1997-07-09,200,18.14
1997-07-09,2500,8.2
1997-07-09,500,18.05
1997-07-09,2000,10.96
1997-07-09,1500,17.8
1997-07-09,100,18.15
1997-07-09,1000,17.87
1997-07-15,200,18.36
1997-07-15,1000,12.43
1997-07-15,2500,9.03
1997-07-15,2000,9.07
1997-07-15,300,18.36
1997-07-15,500,18.29
1997-07-15,1500,10.5
1997-07-15,100,18.36
1997-07-23,2000,10.39
1997-07-23,2500,8.86
1997-07-23,1500,18.07
1997-07-23,500,18.94
1997-07-23,300,19.09
1997-07-23,200,19.12
1997-07-23,1000,18.4
1997-07-23,100,19.15
1997-07-30,2000,8.73
1997-07-30,1500,15.17
1997-07-30,200,19.17
1997-07-30,500,18.92
1997-07-30,1000,18.23
1997-07-30,100,19.1
1997-07-30,300,19.13
1997-07-30,2000,9.99
1997-08-05,1000,19.9
1997-08-05,300,19.96
1997-08-05,100,20.02
1997-08-05,2000,10.18
1997-08-05,500,19.96
1997-08-05,200,19.98
1997-08-05,1500,14.11
1997-08-05,2500,8.65
1997-08-12,100,22.24
1997-08-12,1000,14.91
1997-08-12,2500,8.73
1997-08-12,500,19.35
1997-08-12,200,22.22
1997-08-12,2000,10.87
1997-08-12,1500,11.85
1997-08-12,300,22.12
1997-08-18,1000,19.34
1997-08-18,2000,10.99
1997-08-18,1500,14.65
1997-08-18,2500,9.02
1997-08-18,300,22.47
1997-08-18,200,22.48
1997-08-18,100,22.49
1997-08-18,500,22.56
1997-08-25,100,23.12
1997-08-25,500,22.7
1997-08-25,1000,18.96
1997-08-25,2500,9.04
1997-08-25,1500,14.16
1997-08-25,200,23.06
1997-08-25,300,22.91
1997-08-25,2000,10.7
1997-09-01,500,20.62
1997-09-01,300,20.94
1997-09-01,1500,13.2
1997-09-01,2500,10.14
1997-09-01,100,21.05
1997-09-01,200,21.05
1997-09-01,2000,10.74
1997-09-01,1000,18.38
1997-09-08,500,18.11
1997-09-08,2000,11.06
1997-09-08,200,18.25
1997-09-08,1500,10.89
1997-09-08,1500,10.94
1997-09-08,100,18.25
1997-09-08,1000,14.93
1997-09-08,300,18.25
1997-09-18,500,14.17
1997-09-18,200,14.88
1997-09-18,100,14.75
1997-09-18,1000,14.26
1997-09-18,2500,13.56
1997-09-18,1500,14.51
1997-09-18,300,14.93
1997-09-18,2000,14.09
1997-09-25,2400,13.09
1997-09-25,1400,13.96
1997-09-25,900,14.44
1997-09-25,400,13.95
1997-09-25,300,14.93
1997-09-25,100,13.93
1997-09-25,200,14.88
1997-09-25,1900,13.82
1997-10-22,2500,13.11
1997-10-22,1500,11.96
1997-10-22,200,11.64
1997-10-22,100,11.64
1997-10-22,300,11.65
1997-10-22,1000,11.76
1997-10-22,2000,13.11
1997-10-22,500,11.65
1997-11-13,500,8.53
1997-11-13,200,8.44
1997-11-13,2000,10.39
1997-11-13,1000,8.73
1997-11-13,300,8.44
1997-11-13,1500,9.49
1997-11-13,2500,11.77
1997-11-13,100,8.44
1997-12-10,200,5.8
1997-12-10,1000,6.1
1997-12-10,2000,6.6
1997-12-10,1500,6.3
1997-12-10,100,5.8
1997-12-10,300,5.8
1997-12-10,2500,6.71
1997-12-10,500,5.8
1998-01-14,2000,5.9
1998-01-14,100,4.0
1998-01-14,1500,5.7
1998-01-14,1000,5.0
1998-01-14,2500,5.9
1998-01-14,500,4.0
1998-01-14,200,4.0
1998-01-14,300,4.0
1998-02-12,100,4.0
1998-02-12,2500,5.7
1998-02-12,2000,5.5
1998-02-12,1500,4.9
1998-02-12,300,
1998-02-12,200,
1998-02-12,500,4.6
1998-02-12,1000,4.8
1998-02-25,2500,4.1
1998-02-25,1000,5.2
1998-02-25,100,4.6
1998-02-25,2000,4.4
1998-02-25,500,4.5
1998-02-25,200,4.6
1998-02-25,1500,4.7
1998-02-25,300,4.6
1998-03-11,2500,4.69
1998-03-11,200,4.23
1998-03-11,2000,4.38
1998-03-11,300,4.23
1998-03-11,1000,4.24
1998-03-11,1500,4.25
1998-03-11,500,4.23
1998-03-11,100,4.23
1998-03-26,200,4.65
1998-03-26,1000,4.27
1998-03-26,500,4.59
1998-03-26,100,4.68
1998-03-26,2500,4.46
1998-03-26,300,4.63
1998-03-26,1500,4.34
1998-03-26,2000,4.37
1998-04-01,2000,4.63
1998-04-01,100,5.85
1998-04-01,2500,4.63
1998-04-01,500,4.91
1998-04-01,1000,4.71
1998-04-01,1500,4.88
1998-04-01,200,5.92
1998-04-01,300,5.63
1998-04-22,300,6.88
1998-04-22,2000,5.36
1998-04-22,1000,5.97
1998-04-22,200,6.88
1998-04-22,2500,5.13
1998-04-22,100,6.88
1998-04-22,1500,5.74
1998-04-22,500,6.87
1998-05-11,100,12.32
1998-05-11,200,12.12
1998-05-11,1400,5.86
1998-05-11,400,11.73
1998-05-11,900,8.58
1998-05-11,300,11.69
1998-05-11,2400,5.46
1998-05-11,1900,5.48
1998-06-10,300,14.69
1998-06-10,2500,5.71
1998-06-10,1000,10.27
1998-06-10,1500,7.63
1998-06-10,100,14.72
1998-06-10,2000,6.23
1998-06-10,500,14.69
1998-06-10,200,14.7
1998-06-25,2000,6.62
1998-06-25,100,16.67
1998-06-25,500,16.11
1998-06-25,1000,11.38
1998-06-25,300,16.62
1998-06-25,2500,6.91
1998-06-25,1500,7.03
1998-06-25,200,16.65
1998-07-02,200,16.87
1998-07-02,500,16.7
1998-07-02,2500,6.53
1998-07-02,300,16.85
1998-07-02,100,16.9
1998-07-02,1000,13.68
1998-07-02,1500,10.72
1998-07-02,2000,7.35
1998-07-08,2500,9.11
1998-07-08,100,15.46
1998-07-08,300,15.42
1998-07-08,500,15.34
1998-07-08,2000,9.11
1998-07-08,1000,15.28
1998-07-08,1500,11.64
1998-07-08,200,15.43
1998-07-15,100,12.05
1998-07-15,300,11.59
1998-07-15,200,11.94
1998-07-15,500,10.9
1998-07-15,1500,10.28
1998-07-15,2000,9.07
1998-07-15,1000,11.21
1998-07-15,2500,8.48
1998-07-22,200,14.72
1998-07-22,300,14.68
1998-07-22,2500,8.57
1998-07-22,500,14.16
1998-07-22,1500,11.41
1998-07-22,100,14.72
1998-07-22,1000,12.41
1998-07-22,2000,10.31
1998-07-29,1000,15.19
1998-07-29,300,16.96
1998-07-29,2500,8.79
1998-07-29,200,16.97
1998-07-29,2000,9.23
1998-07-29,100,16.96
1998-07-29,500,16.74
1998-07-29,1500,12.18
1998-08-11,1000,16.83
1998-08-11,100,17.22
1998-08-11,500,17.21
1998-08-11,200,17.22
1998-08-11,2500,9.44
1998-08-11,300,17.21
1998-08-11,1500,13.58
1998-08-11,2000,10.9
1998-08-19,1500,14.58
