DATE,DEPTH,CTDSAL
2009-01-19,100,18.66
2009-01-19,500,18.68
2009-01-19,1000,19.39
2009-01-19,1500,19.93
2009-01-19,2000,20.15
2009-01-19,2500,20.33
2009-02-10,100,16.93
2009-02-10,500,16.95
2009-02-10,1000,17.04
2009-02-10,1500,17.48
2009-02-10,2000,17.77
2009-02-10,2500,18.11
2009-03-02,100,15.55
2009-03-02,500,15.62
2009-03-02,1000,15.9
2009-03-02,1500,16.93
2009-03-02,2000,17.44
2009-03-02,2500,17.51
2009-04-24,100,14.99
2009-04-24,500,15.77
2009-04-24,1000,16.02
2009-04-24,1500,16.4
2009-04-24,2000,17.21
2009-04-24,2500,19.73
2009-05-20,100,14.83
2009-05-20,500,14.92
2009-05-20,1000,15.17
2009-05-20,1500,18.98
2009-05-20,2000,20.16
2009-05-20,2500,21.11
2009-06-23,100,16.02
2009-06-23,500,16.03
2009-06-23,1000,16.03
2009-06-23,1500,19.28
2009-06-23,2000,20.63
2009-06-23,2500,21.15
2009-07-14,100,16.45
2009-07-14,500,16.57
2009-07-14,1000,17.02
2009-07-14,1500,19.15
2009-07-14,2000,20.2
2009-07-14,2500,21.13
2009-08-20,100,15.61
2009-08-20,500,15.9
2009-08-20,1000,19.13
2009-08-20,1500,20.47
2009-08-20,2000,21.56
2009-08-20,2500,23.36
2009-09-15,100,17.93
2009-09-15,500,17.94
2009-09-15,1000,17.94
2009-09-15,1500,17.94
2009-09-15,2000,21.91
2009-09-15,2500,22.74
2009-10-19,100,19.31
2009-10-19,500,19.32
2009-10-19,1000,19.33
2009-10-19,1500,19.39
2009-10-19,2000,19.92
2009-10-19,2500,20.37
2009-11-04,0,
2009-12-15,100,17.17
2009-12-15,500,17.37
2009-12-15,1000,17.52
2009-12-15,1500,17.94
2009-12-15,2000,22.2
2009-12-15,2500,24.28
2010-01-19,100,17.45
2010-01-19,500,17.46
2010-01-19,1000,17.46
2010-01-19,1500,17.51
2010-01-19,2000,17.53
2010-01-19,2500,21.29
2010-02-11,0,
2010-03-19,100,16.61
2010-03-19,500,16.6
2010-03-19,1000,16.59
2010-03-19,1500,16.84
2010-03-19,2000,20.7
2010-03-19,2500,21.14
2010-04-26,100,13.79
2010-04-26,500,14.17
2010-04-26,1000,18.44
2010-04-26,1500,19.68
2010-04-26,2000,21.61
2010-04-26,2500,22.13
2010-05-19,100,13.54
2010-05-19,500,13.54
2010-05-19,1000,13.54
2010-05-19,1500,16.32
2010-05-19,2000,20.71
2010-05-19,2500,21.71
2010-06-02,100,13.05
2010-06-02,500,13.07
2010-06-02,1000,13.5
2010-06-02,1500,17.91
2010-06-02,2000,20.6
2010-06-02,2500,21.54
2010-07-01,100,12.73
2010-07-01,500,12.71
2010-07-01,1000,13.99
2010-07-01,1500,16.2
2010-07-01,2000,18.786
2010-07-01,2500,21.114
2010-08-10,100,12.5
2010-08-10,500,12.65
2010-08-10,1000,15.57
2010-08-10,1500,18.94
2010-08-10,2000,22.12
2010-08-10,2500,24.74
2010-09-21,100,15.34
2010-09-21,500,15.55
2010-09-21,1000,16.56
2010-09-21,1500,17.44
2010-09-21,2000,21.56
2010-09-21,2500,22.33
2010-10-13,100,16.27
2010-10-13,500,16.28
2010-10-13,1000,16.78
2010-10-13,1500,17.06
2010-10-13,2000,18.64
2010-10-13,2500,21.08
2010-11-16,100,19.34
2010-11-16,500,19.44
2010-11-16,1000,20.26
2010-11-16,1500,20.79
2010-11-16,2000,22.63
2010-11-16,2500,22.76
2010-12-03,0,
2011-01-19,0,
2011-02-18,100,18.46
2011-02-18,500,18.46
2011-02-18,1000,18.46
2011-02-18,1500,18.53
2011-02-18,2000,22.67
2011-02-18,2500,23.05
2011-03-08,100,14.24
2011-03-08,500,16.22
2011-03-08,1000,17.17
2011-03-08,1500,17.84
2011-03-08,2000,18.79
2011-03-08,2500,22.3
2011-04-19,100,17.0
2011-04-19,500,16.95
2011-04-19,1000,17.48
2011-04-19,1500,18.67
2011-04-19,2000,20.947
2011-04-19,2500,21.575
2011-05-13,100,14.06
2011-05-13,500,14.19
2011-05-13,1000,15.75
2011-05-13,1500,16.59
2011-05-13,2000,18.87
2011-05-13,2500,20.88
2011-06-21,100,15.58
2011-06-21,500,15.79
2011-06-21,1000,18.14
2011-06-21,1500,20.66
2011-06-21,2000,21.79
2011-06-21,2500,22.14
2011-07-25,100,16.44
2011-07-25,500,16.87
2011-07-25,1000,17.85
2011-07-25,1500,20.26
2011-07-25,2000,21.44
2011-07-25,2500,22.46
2011-08-01,100,14.2
2011-08-01,500,14.23
2011-08-01,1000,15.89
2011-08-01,1500,17.54
2011-08-01,2000,21.4
2011-08-01,2500,22.84
2011-08-01,900,14.51
2011-08-01,2800,23.19
2011-09-21,100,20.648
2011-09-21,500,20.656
2011-09-21,1000,21.711
2011-09-21,1500,22.57
2011-09-21,2000,23.272
2011-09-21,2500,23.544
2011-09-21,2750,23.636
2011-10-13,0,
2011-10-18,0,
2011-10-21,0,
2011-11-08,100,20.82
2011-11-08,500,20.81
2011-11-08,1000,20.83
2011-11-08,1500,20.87
2011-11-08,2000,20.94
2011-11-08,2500,22.18
2011-11-08,2700,23.46
2011-12-09,0,
2012-01-11,100,21.0
2012-01-11,500,21.0
2012-01-11,1000,21.01
2012-01-11,1500,21.1
2012-01-11,2000,22.11
2012-01-11,2500,22.39
2012-01-11,2700,22.37
2012-02-13,0,
2012-03-13,100,16.032
2012-03-13,500,16.032
2012-03-13,1000,16.038
2012-03-13,1500,16.077
2012-03-13,2000,17.877
2012-03-13,2500,18.972
2012-04-10,100,16.295
2012-04-10,500,16.297
2012-04-10,1000,16.317
2012-04-10,1500,16.992
2012-04-10,2000,17.394
2012-04-10,2500,17.923
2012-05-14,100,13.3
2012-05-14,500,13.47
2012-05-14,1000,14.43
2012-05-14,1500,16.33
2012-05-14,2000,17.66
2012-05-14,2500,17.77
2012-06-26,100,14.673
2012-06-26,500,14.677
2012-06-26,1000,15.239
2012-06-26,1500,16.737
2012-06-26,2000,17.87
2012-06-26,2500,18.803
2012-07-16,100,15.194
2012-07-16,500,15.198
2012-07-16,1000,15.957
2012-07-16,1500,16.906
2012-07-16,2000,18.362
2012-07-16,2500,18.639
2012-08-07,100,16.829
2012-08-07,500,16.892
2012-08-07,1000,18.795
2012-08-07,1500,19.056
2012-08-07,2000,20.708
2012-08-07,2500,22.979
2012-09-27,100,18.947
2012-09-27,500,18.996
2012-09-27,1000,22.378
2012-09-27,1500,22.639
2012-09-27,2000,22.806
2012-09-27,2500,22.953
2012-10-02,100,21.019
2012-10-02,500,21.075
2012-10-02,1000,21.487
2012-10-02,1500,22.216
2012-10-02,2000,22.903
2012-10-02,2500,23.584
2012-11-06,100,18.926
2012-11-06,500,18.933
2012-11-06,1000,18.961
2012-11-06,1500,19.607
2012-11-06,2000,21.243
2012-11-06,2500,21.6
2012-12-04,100,18.054
2012-12-04,500,18.089
2012-12-04,1000,19.133
2012-12-04,1500,19.511
2012-12-04,2000,19.696
2012-12-04,2500,19.838
2013-01-01,0,
2013-02-06,100,15.576
2013-02-06,500,15.579
2013-02-06,1000,15.592
2013-02-06,1500,15.891
2013-02-06,2000,18.101
2013-02-06,2500,19.653
2013-03-05,100,14.043
2013-03-05,500,15.086
2013-03-05,1000,15.344
2013-03-05,1500,15.427
2013-03-05,2000,17.575
2013-03-05,2500,20.356
2013-04-03,100,12.769
2013-04-03,500,13.351
2013-04-03,1000,13.774
2013-04-03,1500,13.926
2013-04-03,2000,14.144
2013-04-03,2500,14.648
2013-05-24,100,13.05
2013-05-24,500,15.151
2013-05-24,1000,13.225
2013-05-24,1500,14.745
2013-05-24,2000,20.398
2013-05-24,2500,21.782
2013-06-04,100,12.564
2013-06-04,500,12.563
2013-06-04,1000,12.553
2013-06-04,1500,12.661
2013-06-04,2000,17.676
2013-06-04,2500,21.715
2013-07-04,100,13.121
2013-07-04,500,14.671
2013-07-04,1000,19.573
2013-07-04,1500,21.635
2013-07-04,2000,23.198
2013-07-04,2500,24.791
2013-08-28,100,15.817
2013-08-28,500,16.95
2013-08-28,1000,18.52
2013-08-28,1500,18.783
2013-08-28,2000,22.464
2013-08-28,2500,24.224
2013-09-24,100,15.508
2013-09-24,500,15.517
2013-09-24,1000,16.443
2013-09-24,1500,17.276
2013-09-24,2000,20.144
2013-09-24,2500,23.057
2013-10-01,100,16.389
2013-10-01,500,16.651
2013-10-01,1000,17.149
2013-10-01,1500,20.35
2013-10-01,2000,22.386
2013-10-01,2500,23.574
2013-11-05,100,17.68
2013-11-05,500,17.695
2013-11-05,1000,17.783
2013-11-05,1500,19.424
2013-11-05,2000,23.937
2013-11-05,2500,24.343
2013-12-03,100,19.642
2013-12-03,500,19.644
2013-12-03,1000,19.669
2013-12-03,1500,23.003
2013-12-03,2000,25.287
2013-12-03,2500,25.661
2014-02-25,100,16.62
2014-02-25,500,16.653
2014-02-25,1000,17.392
2014-02-25,1500,18.227
2014-02-25,2000,19.332
2014-02-25,2500,21.489
2014-03-05,100,17.57
2014-03-05,500,18.119
2014-03-05,1000,18.864
2014-03-05,1500,20.255
2014-03-05,2000,20.862
2014-03-05,2500,21.751
2014-04-15,100,17.058
2014-04-15,500,17.091
2014-04-15,1000,17.502
2014-04-15,1500,18.141
2014-04-15,2000,19.611
2014-04-15,2500,22.47
2014-05-07,100,15.218
2014-05-07,500,16.101
2014-05-07,1000,17.44
2014-05-07,1500,18.992
2014-05-07,2000,20.926
2014-05-07,2500,22.182
2014-06-21,100,14.31
2014-06-21,500,14.332
2014-06-21,1000,15.212
2014-06-21,1500,16.205
2014-06-21,2000,18.822
2014-06-21,2500,20.736
2014-07-08,100,15.471
2014-07-08,500,15.569
2014-07-08,1000,18.259
2014-07-08,1500,20.105
2014-07-08,2000,21.476
2014-07-08,2500,22.54
2014-08-28,100,15.589
2014-08-28,500,16.245
2014-08-28,1000,21.71
2014-08-28,1500,24.496
2014-08-28,2000,24.588
2014-08-28,2500,25.374
2014-09-23,100,16.236
2014-09-23,500,16.234
2014-09-23,1000,16.276
2014-09-23,1500,16.511
2014-09-23,2000,16.606
2014-09-23,2500,25.082
2014-10-21,100,
2014-10-21,500,17.856
2014-10-21,1000,18.726
2014-10-21,1500,19.024
2014-10-21,2000,19.23
2014-10-21,2500,24.172
2014-11-18,100,20.725
2014-11-18,500,20.723
2014-11-18,1000,20.73
2014-11-18,1500,20.75
2014-11-18,2000,20.856
2014-11-18,2500,23.779
2014-12-16,100,19.53
2014-12-16,500,19.536
2014-12-16,1000,19.563
2014-12-16,1500,19.659
2014-12-16,2000,20.821
2014-12-16,2500,23.783
2015-01-06,100,23.643
2015-01-06,500,23.658
2015-01-06,1000,23.708
2015-01-06,1500,24.21
2015-01-06,2000,25.244
2015-01-06,2500,24.478
2015-02-23,100,23.325
2015-02-23,500,23.356
2015-02-23,1000,23.727
2015-02-23,1500,24.086
2015-02-23,2000,24.282
2015-02-23,2500,24.292
2015-03-17,100,18.303
2015-03-17,500,18.586
2015-03-17,1000,18.938
2015-03-17,1500,21.427
2015-03-17,2000,23.12
2015-03-17,2500,23.619
2015-04-21,100,16.058
2015-04-21,500,16.156
2015-04-21,1000,16.351
2015-04-21,1500,17.184
2015-04-21,2000,20.001
2015-04-21,2500,22.179
2015-05-12,100,16.564
2015-05-12,500,16.589
2015-05-12,1000,17.071
2015-05-12,1500,17.419
2015-05-12,2000,20.202
2015-05-12,2500,20.943
2015-06-04,100,16.592
2015-06-04,500,16.877
2015-06-04,1000,18.495
2015-06-04,1500,18.987
2015-06-04,2000,20.298
2015-06-04,2500,20.988
2015-06-21,100,15.712
2015-06-21,500,15.723
2015-06-21,1000,15.912
2015-06-21,1500,16.98
2015-06-21,2000,19.409
2015-06-21,2500,20.688
2015-07-14,100,15.016
2015-07-14,500,15.233
2015-07-14,1000,16.235
2015-07-14,1500,17.364
2015-07-14,2000,18.536
2015-07-14,2500,20.314
2015-08-04,100,16.389
2015-08-04,500,16.434
2015-08-04,1000,17.205
2015-08-04,1500,19.065
2015-08-04,2000,19.841
2015-08-04,2500,20.212
2015-09-10,100,14.028
2015-09-10,500,14.381
2015-09-10,1000,14.546
2015-09-10,1500,14.686
2015-09-10,2000,18.058
2015-09-10,2500,19.568
2015-10-15,0,
2015-11-05,100,16.64
2015-11-05,500,16.641
2015-11-05,1000,16.656
2015-11-05,1500,16.98
2015-11-05,2000,19.643
2015-11-05,2500,20.386
2015-12-08,100,23.228
2015-12-08,500,23.25
2015-12-08,1000,23.496
2015-12-08,1500,23.753
2015-12-08,2000,24.374
2015-12-08,2500,25.122
2016-01-05,0,
2016-02-09,0,
2016-03-08,100,20.644
2016-03-08,2640,24.197
2016-03-08,500,20.643
2016-03-08,1000,20.647
2016-03-08,1500,21.9
2016-03-08,2000,22.571
2016-03-08,2500,24.035
2016-04-12,100,17.078
2016-04-12,500,17.274
2016-04-12,1000,18.313
2016-04-12,1500,19.762
2016-04-12,2000,21.264
2016-04-12,2500,21.717
2016-05-03,100,15.188
2016-05-03,500,16.987
2016-05-03,1000,20.112
2016-05-03,1500,21.097
2016-05-03,2000,21.866
2016-05-03,2500,21.955
2016-06-01,100,13.653
2016-06-01,500,13.6
2016-06-01,1000,16.2
2016-06-01,1500,17.062
2016-06-01,2000,19.567
2016-06-01,2500,21.547
2016-06-21,0,
2016-07-05,100,13.609
2016-07-05,500,14.5
2016-07-05,1000,17.557
2016-07-05,1500,19.597
2016-07-05,2000,20.861
2016-07-05,2500,22.973
2016-08-03,100,15.978
2016-08-03,500,17.468
2016-08-03,1000,20.018
2016-08-03,1500,22.19
2016-08-03,2000,23.861
2016-08-03,2500,25.487
2016-09-21,100,14.587
2016-09-21,500,15.498
2016-09-21,1000,16.432
2016-09-21,1500,17.738
2016-09-21,2000,19.953
2016-09-21,2500,25.366
2016-10-19,100,16.328
2016-10-19,500,16.334
2016-10-19,1000,16.585
2016-10-19,1500,17.697
2016-10-19,2000,21.532
2016-10-19,2500,24.846
2016-11-08,100,15.168
2016-11-08,500,15.164
2016-11-08,1000,15.169
2016-11-08,1500,15.171
2016-11-08,2000,15.454
2016-11-08,2500,22.248
2016-12-06,100,16.519
2016-12-06,500,16.523
2016-12-06,1000,16.55
2016-12-06,1500,16.691
2016-12-06,2000,19.665
2016-12-06,2500,20.572
2017-01-10,100,21.059
2017-01-10,500,21.061
2017-01-10,1000,21.124
2017-01-10,1500,22.134
2017-01-10,2000,23.211
2017-01-10,2500,23.7
2017-02-21,0,
2017-03-13,100,16.357
2017-03-13,500,16.747
2017-03-13,1000,19.271
2017-03-13,1500,20.041
2017-03-13,2000,20.43
2017-03-13,2500,20.618
2017-04-10,100,16.821
2017-04-10,500,16.82
2017-04-10,1000,16.821
2017-04-10,1500,17.283
2017-04-10,2000,20.024
2017-04-10,2500,20.187
2017-05-03,0,
2017-06-21,100,16.098
2017-06-21,500,16.256
2017-06-21,1000,16.944
2017-06-21,1500,17.535
2017-06-21,2000,19.134
2017-06-21,2500,20.372
2017-07-17,100,16.385
2017-07-17,500,16.399
2017-07-17,1000,17.579
2017-07-17,1500,20.568
2017-07-17,2000,21.862
2017-07-17,2500,22.333
2017-08-01,100,14.938
2017-08-01,500,16.232
2017-08-01,1000,17.193
2017-08-01,1500,19.105
2017-08-01,2000,20.72
2017-08-01,2500,22.028
2017-09-12,100,20.119
2017-09-12,500,20.133
2017-09-12,1000,21.274
2017-09-12,1500,22.225
2017-09-12,2000,22.278
2017-09-12,2500,22.77
2017-10-24,100,17.988
2017-10-24,2500,22.114
2017-10-24,500,17.981
2017-10-24,1000,19.77
2017-10-24,1500,20.705
2017-10-24,2000,21.865
2017-11-09,100,18.367
2017-11-09,2500,21.461
2017-11-09,500,18.371
2017-11-09,1000,18.419
2017-11-09,1500,18.931
2017-11-09,2000,20.4
2017-12-19,100,19.538
2017-12-19,500,19.535
2017-12-19,1000,19.569
2017-12-19,1500,19.617
2017-12-19,2000,19.692
2017-12-19,2500,19.84
2018-01-10,100,19.243
2018-01-10,500,19.287
2018-01-10,1000,19.326
2018-01-10,1500,19.374
2018-01-10,2000,19.39
2018-01-10,2500,19.41
2018-02-20,100,15.382
2018-02-20,500,15.582
2018-02-20,1000,16.263
2018-02-20,1500,16.907
2018-02-20,2000,17.587
2018-02-20,2500,18.507
2018-03-26,100,13.532
2018-03-26,500,13.532
2018-03-26,1000,13.526
2018-03-26,1500,13.628
2018-03-26,2000,13.854
2018-03-26,2500,14.108
2018-04-18,100,13.301
2018-04-18,500,13.282
2018-04-18,1000,13.339
2018-04-18,1500,13.429
2018-04-18,2000,13.532
2018-04-18,2500,13.655
2018-05-08,100,13.413
2018-05-08,500,13.39
2018-05-08,1000,13.468
2018-05-08,1500,15.726
2018-05-08,2000,17.07
2018-05-08,2500,18.27
2018-06-21,100,12.424
2018-06-21,500,13.881
2018-06-21,1000,17.199
2018-06-21,1500,19.6
2018-06-21,2000,20.6
2018-06-21,2500,23.137
2018-07-12,0,
2018-08-01,100,15.453
2018-08-01,2500,24.254
2018-08-01,500,16.099
2018-08-01,1000,17.993
2018-08-01,1500,19.876
2018-08-01,2000,21.928
2018-09-20,100,18.302
2018-09-20,500,18.649
2018-09-20,1000,19.938
2018-09-20,1500,21.739
2018-09-20,2000,22.351
2018-09-20,2500,23.396
2018-09-20,1450,21.922
2018-10-18,100,20.564
2018-10-18,500,21.315
2018-10-18,1000,22.399
2018-10-18,1500,23.37
2018-10-18,2000,24.165
2018-10-18,2500,24.832
2018-11-13,100,21.114
2018-11-13,500,21.15
2018-11-13,1000,21.382
2018-11-13,1500,21.865
2018-11-13,2000,22.309
2018-11-13,2500,22.536
2018-12-12,100,17.511
2018-12-12,500,17.509
2018-12-12,1000,17.513
2018-12-12,1500,17.571
2018-12-12,2000,18.491
2018-12-12,2500,19.712
2019-01-08,0,
2019-02-26,100,18.412
2019-02-26,500,18.84
2019-02-26,1000,19.659
2019-02-26,1500,19.973
2019-02-26,2000,21.57
2019-02-26,2500,21.985
2019-03-20,100,19.549
2019-03-20,500,19.548
2019-03-20,1000,19.633
2019-03-20,1500,19.864
2019-03-20,2000,20.269
2019-03-20,2500,21.606
2019-04-24,100,16.604
2019-04-24,500,16.936
2019-04-24,1000,17.217
2019-04-24,1500,18.858
2019-04-24,2000,19.327
2019-04-24,2500,20.779
2019-05-28,100,14.823
2019-05-28,500,14.926
2019-05-28,1000,16.068
2019-05-28,1500,18.357
2019-05-28,2000,19.155
2019-05-28,2500,19.712
2019-06-26,100,14.5
2019-06-26,500,14.649
2019-06-26,1000,16.347
2019-06-26,1500,16.837
2019-06-26,2000,18.931
2019-06-26,2500,19.784
2019-07-31,100,13.879
2019-07-31,500,16.235
2019-07-31,1000,16.774
2019-07-31,1500,17.401
2019-07-31,2000,20.827
2019-07-31,2500,21.514
2019-08-27,100,
2019-08-27,500,
2019-08-27,1000,
2019-08-27,1500,
2019-08-27,2000,
2019-08-27,2500,
1999-01-26,100,17.59
1999-01-26,500,17.59
1999-01-26,1000,18.35
1999-01-26,1500,18.51
1999-01-26,2000,18.66
1999-01-26,2500,19.22
1999-02-12,100,17.51
1999-02-12,500,17.6
1999-02-12,1000,17.61
1999-02-12,1500,17.65
1999-02-12,2000,18.04
1999-02-12,2500,18.18
1999-03-25,100,11.95
1999-03-25,500,12.62
1999-03-25,1000,14.74
1999-03-25,1500,16.99
1999-03-25,2000,17.52
1999-03-25,2500,19.08
1999-04-27,100,14.92
1999-04-27,500,15.01
1999-04-27,1000,17.18
1999-04-27,1500,18.01
1999-04-27,2000,19.48
1999-04-27,2500,21.35
1999-05-25,100,11.87
1999-05-25,500,11.54
1999-05-25,1000,14.2
1999-05-25,1500,15.23
1999-05-25,2000,16.49
1999-05-25,2500,20.81
1999-06-17,100,
1999-06-17,500,
1999-06-17,1000,
1999-06-17,1500,
1999-06-17,2000,
1999-06-17,2500,
1999-07-15,100,11.77
1999-07-15,500,11.96
1999-07-15,1000,13.25
1999-07-15,1500,17.11
1999-07-15,2000,21.89
1999-07-15,2500,23.95
1999-08-17,100,12.23
1999-08-17,500,13.71
1999-08-17,1000,17.3
1999-08-17,1500,20.78
1999-08-17,2000,23.62
1999-08-17,2500,24.87
1999-09-17,100,15.42
1999-09-17,500,15.54
1999-09-17,1000,16.11
1999-09-17,1500,18.95
1999-09-17,2000,21.41
1999-09-17,2500,23.83
1999-10-18,100,18.6
1999-10-18,500,19.1
1999-10-18,1000,23.4
1999-10-18,1500,24.2
1999-10-18,2000,25.7
1999-10-18,2500,26.1
1999-11-16,100,20.73
1999-11-16,500,20.81
1999-11-16,1000,20.88
1999-11-16,1500,21.15
1999-11-16,2000,22.52
1999-11-16,2500,24.27
1999-12-15,100,21.88
1999-12-15,500,21.88
1999-12-15,1000,21.89
1999-12-15,1500,21.91
1999-12-15,2000,21.94
1999-12-15,2500,23.89
2000-01-18,100,22.32
2000-01-18,500,22.35
2000-01-18,1000,22.44
2000-01-18,1500,22.47
2000-01-18,2000,22.5
2000-01-18,2500,22.52
2000-02-08,100,21.85
2000-02-08,500,21.86
2000-02-08,1000,21.85
2000-02-08,1500,21.86
2000-02-08,2000,21.89
2000-02-08,2500,21.89
2000-03-15,100,21.39
2000-03-15,500,21.42
2000-03-15,1000,21.46
2000-03-15,1500,21.48
2000-03-15,2000,21.49
2000-03-15,2500,21.51
2000-04-17,100,15.0
2000-04-17,500,15.01
2000-04-17,1000,17.05
2000-04-17,1500,18.75
2000-04-17,2000,20.35
2000-04-17,2500,20.66
2000-05-17,100,11.54
2000-05-17,500,11.59
2000-05-17,1000,13.07
2000-05-17,1500,14.56
2000-05-17,2000,20.25
2000-05-17,2500,20.41
2000-06-28,100,15.37
2000-06-28,500,15.41
2000-06-28,1000,16.24
2000-06-28,1500,20.03
2000-06-28,2000,21.96
2000-06-28,2500,23.11
2000-07-12,100,17.9
2000-07-12,500,18.76
2000-07-12,1000,21.6
2000-07-12,1500,22.08
2000-07-12,2000,22.57
2000-07-12,2500,22.82
2000-08-08,100,14.04
2000-08-08,500,16.11
2000-08-08,1000,16.99
2000-08-08,1500,19.47
2000-08-08,2000,21.68
2000-08-08,2500,22.28
2000-09-27,100,15.8
2000-09-27,500,16.5
2000-09-27,1000,16.9
2000-09-27,1500,17.26
2000-09-27,2000,17.37
2000-09-27,2500,20.91
2000-10-24,100,15.96
2000-10-24,500,15.98
2000-10-24,1000,15.99
2000-10-24,1500,16.14
2000-10-24,2000,18.54
2000-10-24,2500,21.01
2000-11-28,100,20.63
2000-11-28,500,20.66
2000-11-28,1000,21.08
2000-11-28,1500,21.25
2000-11-28,2000,21.74
2000-11-28,2500,23.38
2000-12-18,100,20.52
2000-12-18,500,20.53
2000-12-18,1000,21.08
2000-12-18,1500,21.32
2000-12-18,2000,21.6
2000-12-18,2500,21.6
2001-01-16,100,19.79
2001-01-16,500,19.88
2001-01-16,1000,20.36
2001-01-16,1500,20.88
2001-01-16,2000,22.15
2001-01-16,2500,23.14
2001-02-15,100,15.19
2001-02-15,500,15.24
2001-02-15,1000,16.17
2001-02-15,1500,17.08
2001-02-15,2000,19.06
2001-02-15,2500,19.99
2001-03-13,100,17.47
2001-03-13,500,17.53
2001-03-13,1000,17.62
2001-03-13,1500,19.19
2001-03-13,2000,20.17
2001-03-13,2500,21.07
2001-04-18,100,16.18
2001-04-18,500,16.26
2001-04-18,1000,16.37
2001-04-18,1500,16.45
2001-04-18,2000,16.44
2001-04-18,2500,19.23
2001-05-31,100,14.67
2001-05-31,500,14.68
2001-05-31,1000,15.17
2001-05-31,1500,15.94
2001-05-31,2000,17.74
2001-05-31,2500,18.42
2001-06-28,100,15.79
2001-06-28,500,15.81
2001-06-28,1000,17.23
2001-06-28,1500,20.36
2001-06-28,2000,21.02
2001-06-28,2500,22.07
2001-07-11,100,15.99
2001-07-11,500,16.37
2001-07-11,1000,17.66
2001-07-11,1500,18.4
2001-07-11,2000,20.44
2001-07-11,2500,21.71
2001-08-09,100,19.15
2001-08-09,500,19.19
2001-08-09,1000,21.12
2001-08-09,1500,21.58
2001-08-09,2000,22.31
2001-08-09,2500,23.38
2001-09-10,100,15.28
2001-09-10,500,15.31
2001-09-10,1000,15.35
2001-09-10,1500,16.8
2001-09-10,2000,20.32
2001-09-10,2500,22.65
2001-10-16,100,15.87
2001-10-16,500,16.87
2001-10-16,1000,17.04
2001-10-16,1500,17.95
2001-10-16,2000,19.18
2001-10-16,2500,21.74
2001-11-06,100,17.73
2001-11-06,500,17.73
2001-11-06,1000,17.73
2001-11-06,1500,17.78
2001-11-06,2000,18.42
2001-11-06,2500,20.6
2001-12-13,100,
2001-12-13,500,
2001-12-13,1000,
2001-12-13,1500,
2001-12-13,2000,
2001-12-13,2500,
2002-01-08,100,15.75
2002-01-08,500,16.96
2002-01-08,1000,17.05
2002-01-08,1500,17.63
2002-01-08,2000,18.77
2002-01-08,2500,19.81
2002-02-21,100,
2002-02-21,500,
2002-02-21,1000,
2002-02-21,1500,
2002-02-21,2000,
2002-02-21,2500,
2002-03-11,100,19.23
2002-03-11,500,19.29
2002-03-11,1000,19.33
2002-03-11,1500,19.35
2002-03-11,2000,19.36
2002-03-11,2500,19.51
2002-04-10,100,15.13
2002-04-10,500,15.18
2002-04-10,1000,15.28
2002-04-10,1500,15.74
2002-04-10,2000,18.53
2002-04-10,2500,19.38
2002-05-21,100,11.42
2002-05-21,500,11.43
2002-05-21,1000,11.77
2002-05-21,1500,14.2
2002-05-21,2000,17.98
2002-05-21,2500,18.75
2002-06-18,100,11.75
2002-06-18,500,11.84
2002-06-18,1000,12.23
2002-06-18,1500,15.83
2002-06-18,2000,18.62
2002-06-18,2500,18.8
2002-07-09,100,
2002-07-09,500,19.04
2002-07-09,1000,21.24
2002-07-09,1500,22.39
2002-07-09,2000,22.85
2002-07-09,2500,25.12
2002-08-20,100,13.71
2002-08-20,500,14.83
2002-08-20,1000,16.15
2002-08-20,1500,18.04
2002-08-20,2000,21.36
2002-08-20,2500,23.34
2002-09-17,100,13.53
2002-09-17,500,13.61
2002-09-17,1000,13.95
2002-09-17,1500,14.0
2002-09-17,2000,21.08
2002-09-17,2500,23.17
2002-10-15,100,15.67
2002-10-15,500,15.72
2002-10-15,1000,16.61
2002-10-15,1500,19.4
2002-10-15,2000,21.42
2002-10-15,2500,22.01
2002-11-19,100,16.91
2002-11-19,500,16.94
2002-11-19,1000,16.96
2002-11-19,1500,16.97
2002-11-19,2000,19.62
2002-11-19,2500,21.82
2002-12-17,100,16.68
2002-12-17,500,16.7
2002-12-17,1000,16.71
2002-12-17,1500,16.72
2002-12-17,2000,16.73
2002-12-17,2500,16.76
2003-01-23,100,18.14
2003-01-23,500,20.39
2003-01-23,1000,23.24
2003-01-23,1500,23.83
2003-01-23,2000,24.41
2003-01-23,2500,24.75
2003-02-18,100,19.38
2003-02-18,500,19.43
2003-02-18,1000,20.06
2003-02-18,1500,22.15
2003-02-18,2000,22.88
2003-02-18,2500,24.73
2003-03-11,100,13.83
2003-03-11,500,14.27
2003-03-11,1000,14.68
2003-03-11,1500,15.1
2003-03-11,2000,18.71
2003-03-11,2500,22.9
2003-04-24,100,15.06
2003-04-24,500,15.14
2003-04-24,1000,16.47
2003-04-24,1500,17.18
2003-04-24,2000,22.42
2003-04-24,2500,22.56
2003-05-13,100,15.42
2003-05-13,500,15.46
2003-05-13,1000,16.37
2003-05-13,1500,17.76
2003-05-13,2000,21.31
2003-05-13,2500,21.88
2003-06-17,100,15.23
2003-06-17,500,15.28
2003-06-17,1000,17.81
2003-06-17,1500,20.31
2003-06-17,2000,22.52
2003-06-17,2500,23.99
2003-07-15,100,17.76
2003-07-15,500,18.53
2003-07-15,1000,19.8
2003-07-15,1500,24.03
2003-07-15,2000,24.99
2003-07-15,2500,25.04
